time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
9.215856,1.0,-28.388617,-0.11524801,-0.054412384,1.0,116.89259,0.4545292,-4.5284486
9.252239,-1.0,-144.53098,-0.048168648,-0.054192472,-1.0,-145.53362,0.55207014,-4.5122695
9.287256,-1.0,0.06316182,-6.347853e-07,-0.054098226,-1.0,11.790736,0.4140374,-4.4992633
9.324987,1.0,102.236046,-0.017872749,-0.054161057,1.0,2072.8713,1.6264886,-4.4800053
9.360005,1.0,37.76694,-0.0013420011,-0.054098226,1.0,-314.3996,0.711807,-4.4551554
9.395022,1.0,83.21126,-0.017377693,-0.05406681,1.0,-149.17075,0.58583146,-4.4305882
9.430039,-1.0,-75.8481,0.003829274,-0.05375265,-1.0,-3321.8938,-2.8130047,-4.4057384
9.465055,1.0,-41.984413,0.0014132634,-0.05381548,1.0,-142.98032,1.1709553,-4.3695784
9.500074,-1.0,-160.86534,-0.018874649,-0.054098226,-1.0,-2095.9368,0.82690793,-4.3341727
9.535091,1.0,1.0885217,-1.484402e-05,-0.054223888,1.0,62.505997,1.3595338,-4.295751
9.570107,-1.0,-116.34525,0.0070690704,-0.054223888,-1.0,-5575.872,-1.8332645,-4.2641153
9.605124,1.0,52.054924,0.11450788,-0.054192472,1.0,149.48907,0.96847034,-4.2427835
9.640155,1.0,8.291341,-0.00017497555,-0.05406681,1.0,112.85943,0.74510366,-4.216426
9.67606,-1.0,86.15162,-0.049749013,-0.054223888,-1.0,-32.1977,0.46125615,-4.1883087
9.713297,1.0,-49.556793,-0.099003986,-0.054223888,1.0,1655.1366,1.4152131,-4.153468
9.748929,-1.0,-26.869135,0.00081008894,-0.054161057,-1.0,40.75956,0.8161938,-4.1177797
9.785858,-1.0,-128.18365,0.018849188,-0.054035395,-1.0,4400.6323,1.3727053,-4.0921445
9.82117,1.0,-16.588518,0.0004997569,-0.05412964,1.0,887.5195,1.477336,-4.0605087
9.856188,-1.0,-118.46664,0.0069565056,-0.054161057,-1.0,929.323,0.59934783,-4.035344
9.891206,1.0,1.9809128,0.03224934,-0.05406681,1.0,-17.863054,0.62726396,-4.007353
9.92623,1.0,-90.64863,0.009637462,-0.05406681,1.0,-4266.6416,2.0271547,-3.9829426
9.961247,1.0,19.68215,0.0923634,-0.054318137,1.0,2789.0881,1.9461055,-3.9696536
9.996264,-1.0,254.44757,0.049983684,-0.054412384,-1.0,769.17194,1.3314179,-3.9580612
10.031283,-1.0,8.224867,-0.029114434,-0.054192472,-1.0,82.13727,0.19310051,-3.9546053
10.0663,-1.0,-84.492065,0.032992806,-0.054161057,-1.0,-2.174066,0.093021944,-3.9481022
10.101329,-1.0,-6.0012636,0.060204472,-0.054035395,-1.0,-144.99963,0.073529184,-3.9446151
10.137437,-1.0,-124.20175,-0.048693735,-0.05397256,-1.0,-1701.707,-0.6924407,-3.943924
10.175138,1.0,64.19087,-0.063395694,-0.05406681,1.0,-5082.885,-0.11490918,-3.9452748
10.2113,-1.0,78.51453,0.08388882,-0.054035395,-1.0,-6073.2485,-3.5512211,-3.9543226
10.249099,-1.0,0.001484373,0.028940499,-0.05406681,-1.0,-23.783703,0.09437285,-3.9567103
10.284465,-1.0,-6.5965075,0.10041875,-0.0538469,-1.0,-176.85883,0.017428374,-3.9614854
10.319484,1.0,-130.44641,-0.08166143,-0.054098226,1.0,-2843.9832,1.8891916,-3.9606059
10.3545,-1.0,-61.079586,0.16727209,-0.05412964,-1.0,-2178.9336,-0.5654469,-3.961674
10.389517,-1.0,12.851703,-0.00029671087,-0.054318137,-1.0,-26.77765,-0.39824483,-3.9700935
10.424539,1.0,71.58523,-0.09674272,-0.054349553,1.0,-4808.8105,-0.43481076,-3.9796753
10.459568,1.0,146.31467,-0.053111266,-0.054161057,1.0,6069.2217,2.8583274,-3.991676
10.495295,1.0,-4.6018813e-06,2.3608806e-11,-0.054098226,1.0,-118.029175,-0.3614239,-3.9979908
10.530332,-1.0,2.334346,-0.028977452,-0.054318137,-1.0,63.583267,-0.16000335,-4.0005355
10.565365,-1.0,-82.2684,0.01736532,-0.05438097,-1.0,-294.31516,-0.5732439,-4.0050592
10.600408,1.0,52.661854,0.054477103,-0.054255307,1.0,-290.96777,-0.21821438,-4.0100546
10.635438,-1.0,-38.390587,0.0013502819,-0.054192472,-1.0,-12.360276,0.06029927,-4.016746
10.6705065,-1.0,-109.14977,0.1053701,-0.054035395,-1.0,1087.5754,0.4611773,-4.0213013
10.705551,-1.0,-56.373367,0.048869498,-0.054349553,-1.0,-4340.0522,-3.5299554,-4.0238147
10.74061,1.0,-174.49617,-0.08168586,-0.054192472,1.0,940.4775,-0.093475446,-4.02881
10.775665,1.0,23.213352,-0.0010749571,-0.054286722,1.0,-265.3473,-0.22451118,-4.0298467
10.811516,-1.0,-131.81897,-0.081641875,-0.054349553,-1.0,5125.5454,-0.7075677,-4.0349674
10.846566,-1.0,25.817127,-0.0150657995,-0.054286722,-1.0,-6211.1255,-3.3806415,-4.0462456
10.882619,-1.0,-141.81859,-0.048225462,-0.054286722,-1.0,705.2359,-0.7540152,-4.069525
10.917754,1.0,103.32552,-0.010528703,-0.054286722,1.0,-183.21394,-0.42817855,-4.090511
10.952772,1.0,130.35887,0.14751916,-0.054286722,1.0,240.52042,0.08706581,-4.114324
10.987796,1.0,-89.00577,-0.09910138,-0.054161057,1.0,1740.6243,0.10022897,-4.1396136
11.022816,-1.0,-98.66032,0.010417435,-0.054035395,-1.0,121.515755,-0.68115777,-4.1583376
11.057852,1.0,-60.287292,0.0023753068,-0.053941146,1.0,-143.19678,-0.6219509,-4.176025
11.092893,-1.0,40.066998,0.10186657,-0.054161057,-1.0,165.91997,-0.33430427,-4.1929893
11.127928,-1.0,-64.345055,0.0024681059,-0.053941146,-1.0,89.89943,-0.48514798,-4.205493
11.163463,-1.0,-4.1979084,0.09290129,-0.053878315,-1.0,-230.60487,-0.83270246,-4.231128
11.200238,1.0,-122.939705,-0.048717797,-0.05390973,1.0,-155.1713,-1.0569723,-4.2565126
11.236654,1.0,9.680069,-0.10352422,-0.05406681,1.0,3633.2424,1.1587099,-4.280043
11.272305,-1.0,-120.71561,-0.0866321,-0.054161057,-1.0,-761.7999,-1.2035367,-4.2969446
11.309825,1.0,-0.1576209,1.7552618e-06,-0.054003976,1.0,-201.5356,-0.5038337,-4.3072805
11.347302,-1.0,100.44794,0.04961368,-0.054035395,-1.0,-521.7935,-3.3624005,-4.315103
11.384755,1.0,-31.362562,0.00088639854,-0.054286722,1.0,20.800611,-0.054337434,-4.317962
11.419792,1.0,-5.4665613,0.029044596,-0.054506633,1.0,163.32626,-0.036035065,-4.317302
11.457105,1.0,30.761734,0.092099875,-0.054569464,1.0,-4.999693,0.22737698,-4.3183703
11.494448,1.0,4.602261,-0.060180012,-0.05460088,1.0,6087.156,3.4665227,-4.318873
11.531571,1.0,64.29405,0.030479936,-0.054726545,1.0,-153.40233,0.7267288,-4.318653
11.568421,-1.0,-5.434592,0.000104585226,-0.05438097,-1.0,138.28325,0.17655507,-4.3211665
11.604926,-1.0,-57.7371,-0.052273255,-0.0544438,-1.0,1071.4373,-2.298663,-4.3113647
11.640726,-1.0,-53.607883,0.016526075,-0.05460088,-1.0,-2421.599,-0.50098014,-4.297447
11.675768,1.0,98.32693,-0.010413133,-0.054412384,1.0,-71.788155,0.26204446,-4.290599
11.710798,1.0,-70.84687,0.0037478928,-0.05460088,1.0,-85.55068,0.44188067,-4.279258
11.74584,1.0,-87.94439,-0.083094575,-0.054632295,1.0,121.28239,0.37904933,-4.2684817
11.780863,-1.0,-93.05996,-0.15179826,-0.054475218,-1.0,912.7756,-0.14189617,-4.2593713
11.815892,1.0,-210.76176,-0.080371015,-0.054098226,1.0,-317.19257,0.04793351,-4.2452025
11.850939,-1.0,-26.006327,-0.03150737,-0.054349553,-1.0,1.7186497,-0.061579503,-4.2405844
11.885971,-1.0,153.51826,0.082683235,-0.054255307,-1.0,-264.62024,0.21083015,-4.2326994
11.921024,1.0,-10.755073,0.00020962204,-0.054098226,1.0,-768.4654,-0.68806165,-4.2282066
11.956976,-1.0,30.085323,-0.0011750517,-0.05406681,-1.0,205.91818,0.10937567,-4.2275157
11.991995,1.0,98.70079,-0.010418449,-0.05406681,1.0,-310.35602,0.2390461,-4.221044
12.0281105,1.0,70.4981,0.100066565,-0.054192472,1.0,-1053.2134,0.57085675,-4.215232
12.063209,1.0,-100.52987,0.03339135,-0.054161057,1.0,-81.61059,0.5762649,-4.2130327
12.098242,1.0,-46.542816,-0.11464971,-0.05406681,1.0,123.50348,0.34230188,-4.2119646
12.133293,1.0,-104.51569,0.042829193,-0.05397256,1.0,6457.943,3.7315087,-4.2104883
12.168328,1.0,152.58592,0.055769328,-0.054223888,1.0,-386.29022,0.33226687,-4.2064357
12.203357,-1.0,-74.86229,0.06507485,-0.054161057,-1.0,1069.7626,0.315505,-4.2072525
12.238384,1.0,-16.430786,-0.006946112,-0.05412964,1.0,-1071.3812,2.344108,-4.2009063
12.273866,-1.0,152.85062,0.08382064,-0.054255307,-1.0,-1047.118,-0.1261695,-4.198236
12.309407,-1.0,130.4263,0.04849999,-0.054223888,-1.0,1370.0175,0.3881193,-4.204488
12.346314,1.0,-131.75256,0.011333635,-0.05406681,1.0,-198.61563,-0.36403218,-4.2147293
12.382883,-1.0,-84.03925,0.038460307,-0.054286722,-1.0,-5515.2017,-3.8302493,-4.229526
12.418739,-1.0,-65.62713,0.04179062,-0.054286722,-1.0,-765.5983,0.03147148,-4.240679
12.453773,1.0,-6.0623703,0.029050209,-0.054003976,1.0,-29.618671,-0.34227645,-4.25268
12.489752,-1.0,-82.27509,0.017363375,-0.054223888,-1.0,4339.176,-1.0155311,-4.2643666
12.524782,-1.0,-40.91125,-0.03120993,-0.05397256,-1.0,-2458.5474,-1.1418675,-4.2610993
12.559828,1.0,82.64597,0.14957048,-0.054098226,1.0,473.63235,1.0415746,-4.2594028
12.594873,1.0,58.057125,0.092475735,-0.054255307,1.0,-448.70312,0.36821213,-4.253277
12.629916,1.0,0.4604873,0.08884542,-0.054318137,1.0,464.96753,0.7521931,-4.248156
12.664969,1.0,108.46243,0.11586362,-0.05460088,1.0,-756.83734,1.0119326,-4.2352123
12.699997,-1.0,-81.86838,0.017357318,-0.054506633,-1.0,15.118368,1.1482266,-4.214415
12.735308,-1.0,61.714966,0.11748672,-0.0544438,-1.0,5428.03,0.77444535,-4.1879
12.770653,-1.0,51.76752,-0.066257186,-0.05475796,-1.0,-55.560818,0.6096903,-4.1551332
12.807216,-1.0,-94.10611,-0.050197557,-0.054789376,-1.0,150.25249,0.45634082,-4.1211414
12.843099,1.0,138.94717,0.08243621,-0.05460088,1.0,-325.69687,0.73863274,-4.0871806
12.880835,1.0,-0.38307983,0.028943907,-0.05469513,1.0,36.689224,1.0751722,-4.0565186
12.918605,1.0,-106.326126,-0.027581517,-0.05469513,1.0,350.33316,1.0193408,-4.032297
12.953643,1.0,70.88551,-0.037953064,-0.05482079,1.0,-98.18213,0.5749026,-4.014013
12.988697,-1.0,-48.04142,-0.09324569,-0.054663714,-1.0,371.94333,0.31622955,-3.996263
13.024704,-1.0,-2.3279986,3.7793652e-05,-0.054475218,-1.0,-6135.533,-3.286871,-3.9817488
13.059884,1.0,-19.07945,0.0004945832,-0.054412384,1.0,24.72074,0.6711656,-3.965601
13.094939,-1.0,-157.68777,0.012206206,-0.054349553,-1.0,-1432.9723,0.14622529,-3.9507098
13.129977,1.0,-110.30406,-0.098113984,-0.054506633,1.0,-3417.6914,1.9306042,-3.9268966
13.165022,1.0,31.041857,-0.10190067,-0.054412384,1.0,175.29045,0.39090124,-3.9033031
13.200078,1.0,76.67577,-0.065101355,-0.054255307,1.0,294.2478,0.6709033,-3.8749032
13.235446,-1.0,-145.76004,0.019317819,-0.05412964,-1.0,975.8324,1.1905185,-3.8414137
13.271076,1.0,-0.9636056,0.088879995,-0.054223888,1.0,9.110621,1.1368446,-3.8053484
13.308228,-1.0,-0.10049577,1.0602698e-06,-0.054412384,-1.0,21.025652,0.50521463,-3.7770112
13.345071,-1.0,-123.41748,-0.14601316,-0.054318137,-1.0,-416.42352,-0.1868,-3.754706
13.381524,1.0,8.018458,-0.00017496804,-0.05438097,1.0,-145.84692,0.30688453,-3.7348197
13.416567,1.0,0.15834913,-1.763386e-06,-0.0544438,1.0,5729.3677,3.648142,-3.7103467
13.4521675,1.0,133.92894,0.08318839,-0.054223888,1.0,-258.6398,0.7278024,-3.6810355
13.48937,1.0,80.23282,-0.03185406,-0.054412384,1.0,-1443.765,0.17076169,-3.6527927
13.526382,-1.0,148.60376,0.118100755,-0.05438097,-1.0,26.02903,-2.2931364,-3.6308644
13.563151,-1.0,215.1447,0.080282755,-0.054569464,-1.0,148.70966,0.5000927,-3.6084332
13.599236,1.0,74.66582,-0.0038133762,-0.0544438,1.0,357.6957,0.5602727,-3.580379
13.634347,-1.0,140.39427,-0.011817513,-0.05460088,-1.0,239.68205,0.24460745,-3.5647652
13.669376,1.0,-1.2321676,-0.13798915,-0.054475218,1.0,5839.777,3.4926102,-3.5437794
13.704437,-1.0,-38.63375,-0.027586931,-0.054412384,-1.0,-145.86119,-0.14934318,-3.532501
13.739465,-1.0,-187.0762,0.04601656,-0.054223888,-1.0,-1582.5396,-0.22360149,-3.5278516
13.7745075,-1.0,5.8217816,0.06784414,-0.054349553,-1.0,4186.753,-1.0756727,-3.5281029
13.809565,-1.0,74.97473,-0.032770816,-0.054318137,-1.0,-82.77924,0.11205781,-3.5289197
13.844911,-1.0,-96.1791,-0.083486244,-0.054255307,-1.0,-878.15985,-0.781457,-3.5333178
13.880338,1.0,-0.43401742,5.27753e-06,-0.054161057,1.0,-98.53399,0.20252766,-3.536805
13.916881,-1.0,0.90099907,-1.138015e-05,-0.054318137,-1.0,249.21193,-0.015297526,-3.5500312
13.952623,-1.0,-156.28249,-0.08263917,-0.054161057,-1.0,-168.1595,-0.081466086,-3.5601156
13.990117,-1.0,7.2628183,-0.033371486,-0.054098226,-1.0,-1729.8516,-0.6491655,-3.5725877
14.027496,-1.0,28.37302,-0.0008327875,-0.054098226,-1.0,4780.7026,-1.0258344,-3.5847144
14.065065,1.0,96.55297,-0.017683007,-0.054223888,1.0,-35.375767,-0.29955986,-3.5941706
14.102709,-1.0,-16.67731,-0.09250855,-0.05412964,-1.0,321.17,-1.1071566,-3.6071453
14.140157,1.0,143.13351,-0.06918133,-0.05453805,1.0,-396.41507,-0.61760396,-3.6183922
14.177743,1.0,102.28821,-0.010480098,-0.054255307,1.0,11.824127,-0.61695594,-3.6401634
14.215336,1.0,-98.68911,0.006449135,-0.054286722,1.0,-2.9197555,-0.053948786,-3.6611807
14.252984,1.0,39.374825,0.053166404,-0.0544438,1.0,92.51972,-0.09101943,-3.6785223
14.288027,-1.0,16.090918,0.08870218,-0.054506633,-1.0,4134.9717,0.57679194,-3.6886697
14.325848,-1.0,-135.51167,-0.08157925,-0.054506633,-1.0,-173.3734,-0.3613581,-3.699791
14.360906,-1.0,-7.324059,0.00013180378,-0.054475218,-1.0,684.2974,-0.42688996,-3.716944
14.397009,-1.0,-91.9997,0.0063178902,-0.05453805,-1.0,-1081.4213,-0.47899258,-3.7323692
14.432066,-1.0,-30.167082,-0.08626436,-0.05453805,-1.0,4515.855,-1.408366,-3.7432392
14.467113,1.0,-3.746787,6.482592e-05,-0.054475218,1.0,3981.9692,1.9055927,-3.7511559
14.502148,1.0,-78.7036,-0.11279216,-0.054663714,1.0,288.13605,-0.3341274,-3.7629683
14.537208,1.0,-77.469444,-0.14721201,-0.054883625,1.0,-3330.3174,-0.7071321,-3.767492
14.572262,1.0,2.5693567,-4.074768e-05,-0.05469513,1.0,2960.9707,3.0938048,-3.7775137
14.607294,1.0,-206.06444,-0.08044901,-0.054663714,1.0,-104.98928,-1.0933453,-3.798531
14.64447,1.0,-128.94449,-0.048523817,-0.05453805,1.0,93.81987,-0.8824678,-3.8213077
14.679523,-1.0,-294.2706,-0.06298897,-0.054349553,-1.0,5531.5464,-1.4090745,-3.8524094
14.716481,-1.0,-62.41417,0.0024354148,-0.054098226,-1.0,-4771.9927,-3.53866,-3.882066
14.752917,1.0,-160.66628,0.012846685,-0.054098226,1.0,-53.719597,-1.1475513,-3.913545
14.788649,1.0,108.75388,0.09084061,-0.054286722,1.0,-341.88834,-1.1245712,-3.9377666
14.825981,-1.0,10.046411,0.028737875,-0.05438097,-1.0,-393.52115,-0.91872215,-3.965601
14.863103,-1.0,59.794765,-0.037688706,-0.054286722,-1.0,-879.9325,-0.94461155,-3.9794555
14.900052,1.0,-31.634336,-0.031396817,-0.054192472,1.0,265.1696,-0.80925506,-4.001855
14.936491,-1.0,2.5797439,-0.028976763,-0.054223888,-1.0,403.5837,-0.8493259,-4.0226836
14.9722185,1.0,20.209753,-0.0005119483,-0.05438097,1.0,5537.2744,2.8103356,-4.0491986
15.007244,1.0,-166.33664,-0.18307625,-0.054475218,1.0,967.9737,-1.2308764,-4.074677
15.042262,-1.0,-198.19916,0.022320772,-0.054255307,-1.0,-1957.2343,-1.2236449,-4.0912333
15.077293,-1.0,133.32748,0.097638704,-0.05438097,-1.0,3136.5767,-2.4116507,-4.106847
15.112327,1.0,-171.8871,-0.1364166,-0.054318137,1.0,-65.37219,-0.43223542,-4.1103654
15.147353,-1.0,75.47963,-0.03277935,-0.054506633,-1.0,-115.21047,0.065406956,-4.1124706
15.18239,-1.0,20.906471,0.13696802,-0.054569464,-1.0,-369.8728,-0.10662023,-4.118565
15.218367,-1.0,43.83191,-0.0014549574,-0.054632295,-1.0,-523.73883,-0.25613752,-4.119853
15.255861,1.0,220.16232,0.077516936,-0.05482079,1.0,-968.8829,-0.009724045,-4.1151094
15.293281,-1.0,-43.96907,0.0014427435,-0.054663714,-1.0,-259.7712,-0.40059903,-4.1174655
15.330757,1.0,-5.1618495,-0.0565354,-0.05460088,1.0,-5380.8413,-0.5300942,-4.1154237
15.368031,1.0,-69.54908,0.0036920768,-0.05469513,1.0,399.66263,0.6048146,-4.104742
15.405049,-1.0,-75.888214,0.041996203,-0.05475796,-1.0,7.0825095,0.34637648,-4.0933695
15.441661,1.0,138.07556,0.06104772,-0.054883625,1.0,-90.070045,0.17536804,-4.0806775
15.477524,1.0,7.175389,-0.00012981646,-0.054946456,1.0,1.2030126,3.202748,-4.0660377
15.515279,1.0,-5.852274,0.00010974904,-0.054883625,1.0,482.2001,0.67480314,-4.053189
15.552978,1.0,2.1627183,-3.8466835e-05,-0.054946456,1.0,43.50322,0.26362413,-4.0386744
15.587995,1.0,136.57356,-0.019627154,-0.05475796,1.0,-4254.818,0.03850683,-4.02127
15.625827,1.0,-83.55095,0.004042303,-0.05469513,1.0,334.5175,0.9096521,-4.0041485
15.660844,-1.0,-92.79562,-0.08299494,-0.05460088,-1.0,714.3115,0.047697302,-3.995069
15.696882,-1.0,22.95082,-0.060640663,-0.054632295,-1.0,116.846054,0.056575153,-3.9859586
15.731914,1.0,28.42592,-0.06270893,-0.0544438,1.0,318.72482,0.2660348,-3.975497
15.766938,1.0,-0.25009492,2.9350683e-06,-0.0544438,1.0,3823.156,1.9007379,-3.9706905
15.801955,-1.0,62.421066,-0.016857767,-0.054161057,-1.0,91.0358,-0.6699168,-3.959726
15.837005,-1.0,-71.48316,0.0026408392,-0.054098226,-1.0,-229.32841,-0.2660102,-3.9493275
15.872033,1.0,24.269567,0.115331724,-0.054223888,1.0,3058.9993,3.8960106,-3.9388032
15.907119,-1.0,-133.16678,-0.14746663,-0.054255307,-1.0,1040.1719,0.07198128,-3.9318917
15.942149,-1.0,94.32649,-0.00635582,-0.054223888,-1.0,1901.8845,1.400409,-3.9206448
15.977227,-1.0,-8.36339,0.05686696,-0.05406681,-1.0,4845.5815,0.5013234,-3.9159324
16.013134,-1.0,0.62505406,-8.213408e-06,-0.054255307,-1.0,-5263.344,-2.3171358,-3.906225
16.050793,-1.0,192.05814,0.046554454,-0.054255307,-1.0,102.11604,-0.026265904,-3.8972085
16.088297,-1.0,6.433941,-0.00015407038,-0.054349553,-1.0,-421.30103,-0.41702753,-3.8954492
16.125828,-1.0,223.51743,0.07980545,-0.054286722,-1.0,1354.2123,-2.9793649,-3.8995962
16.163197,-1.0,102.0918,0.08337778,-0.054412384,-1.0,-1134.4446,-0.5317475,-3.901261
16.200415,-1.0,5.0063243,0.055933505,-0.05412964,-1.0,-6.563237,-0.2848044,-3.9083612
16.237253,-1.0,212.31467,-0.043985493,-0.054412384,-1.0,524.2448,-0.5115518,-3.9200792
16.273443,1.0,-38.354282,-0.027590038,-0.054255307,1.0,398.64612,0.0066065765,-3.920582
16.308657,1.0,-138.59311,-0.084141046,-0.05438097,1.0,1178.4275,-0.43599358,-3.9216502
16.343706,-1.0,-219.27892,-0.13175683,-0.054349553,-1.0,-1279.7445,-0.7892659,-3.91455
16.378748,-1.0,-51.013523,-0.13390917,-0.054475218,-1.0,-330.08008,-0.44720817,-3.9068532
16.413782,-1.0,-62.4581,-0.09234776,-0.054506633,-1.0,-4669.394,-2.3472123,-3.894978
16.448828,-1.0,-117.27352,-0.09068816,-0.0544438,-1.0,-383.397,-0.15588532,-3.8823802
16.483868,1.0,78.367035,-0.017295722,-0.0544438,1.0,-150.92468,1.0675516,-3.858033
16.5192,-1.0,133.10649,0.048407085,-0.054632295,-1.0,-2459.621,-2.0545678,-3.8301356
16.554502,1.0,150.28607,0.081160925,-0.054883625,1.0,-1089.5742,1.8132168,-3.7910228
16.590881,-1.0,46.881504,-0.0015018574,-0.055103537,-1.0,1640.9835,2.2170463,-3.7530723
16.626268,-1.0,24.227232,-0.10251969,-0.054946456,-1.0,-37.148834,0.9728315,-3.7237298
16.662966,-1.0,-28.252264,-0.09209448,-0.05497787,-1.0,413.0443,1.2330587,-3.6889837
16.698961,-1.0,-2.5443082,-0.060028847,-0.054946456,-1.0,505.64392,0.65459764,-3.6548347
16.734015,-1.0,-111.50146,0.018215906,-0.054883625,-1.0,-280.75507,0.91058314,-3.626843
16.769068,1.0,81.324196,0.11217647,-0.054883625,1.0,262.10626,1.2450666,-3.5989144
16.804113,1.0,-5.880002,0.00010999231,-0.05469513,1.0,-49.705067,0.6340359,-3.577897
16.83913,1.0,96.3975,-0.010379557,-0.054632295,1.0,-1656.826,-0.4787836,-3.5608068
16.874155,-1.0,91.9043,0.08747819,-0.054506633,-1.0,4482.859,0.7077953,-3.5347316
16.909178,1.0,-72.59109,0.0037731756,-0.054663714,1.0,5633.4204,4.344148,-3.504541
16.94512,1.0,60.73176,0.1143315,-0.05460088,1.0,-719.37115,1.2843145,-3.472685
16.980139,1.0,-51.49059,0.09550108,-0.054569464,1.0,117.1141,1.4039941,-3.437719
17.015928,-1.0,31.374035,0.03139808,-0.054569464,-1.0,3286.5254,-0.33276615,-3.3974755
17.053543,-1.0,109.01448,-0.018171256,-0.054663714,-1.0,38.45201,0.86602014,-3.353556
17.091074,-1.0,-88.729195,0.00623471,-0.05475796,-1.0,-3.0287108,0.8763606,-3.3125267
17.128466,-1.0,-53.312008,0.0022501855,-0.054726545,-1.0,95.00405,0.71370625,-3.281865
17.165705,1.0,-71.36764,0.0037537313,-0.054569464,1.0,-163.81042,0.66609716,-3.254376
17.202799,-1.0,-676.5863,-0.2429034,-0.054726545,-1.0,8700.994,3.3821635,-3.225159
17.237827,1.0,0.028853377,0.028938252,-0.054632295,1.0,-246.69426,0.7707518,-3.193052
17.274578,1.0,62.688026,-0.003574359,-0.054632295,1.0,-4942.5835,0.5962063,-3.1545675
17.310602,-1.0,2.3533473,-3.802607e-05,-0.05475796,-1.0,105.142944,0.87599534,-3.1257904
17.345703,-1.0,-0.6183958,8.160231e-06,-0.054569464,-1.0,291.8301,1.0711452,-3.0940604
17.380745,-1.0,-2.4222794,3.8855476e-05,-0.054726545,-1.0,345.31348,0.95419085,-3.069556
17.415773,1.0,39.370728,0.087950505,-0.054632295,1.0,202.90993,0.932442,-3.0389254
17.450823,1.0,212.06357,0.0776902,-0.054789376,1.0,347.7075,1.0532899,-3.0184422
17.485865,-1.0,263.51135,0.078139484,-0.054632295,-1.0,56.542435,0.3122459,-2.9964511
17.521126,-1.0,-24.808578,-0.0922299,-0.054475218,-1.0,4282.479,0.29394642,-2.9847016
17.556246,1.0,0.69794977,-8.937652e-06,-0.054412384,1.0,353.101,0.32233918,-2.9739888
17.592396,1.0,25.005009,-0.0009218218,-0.05438097,1.0,85.47173,-0.10902825,-2.9702501
17.627455,1.0,22.695553,0.09981317,-0.054223888,1.0,129.29689,0.048518218,-2.9631815
17.66262,-1.0,27.462893,0.15963168,-0.054255307,-1.0,3232.6687,-1.687084,-2.9644382
17.699074,-1.0,-35.062622,0.10239471,-0.054192472,-1.0,-3896.631,-1.8031366,-2.9610138
17.734608,1.0,-211.61356,-0.07293055,-0.054098226,1.0,-868.8845,-0.8062367,-2.9684908
17.769674,1.0,-104.188156,0.010522372,-0.05412964,1.0,-104.64799,0.17110023,-2.9678626
17.804739,1.0,-98.722015,0.0104171205,-0.05453805,1.0,2486.8518,3.3940914,-2.9715068
17.839783,1.0,56.526955,0.10149321,-0.054475218,1.0,-954.593,0.18638083,-2.9756224
17.87483,1.0,76.82615,-0.002819273,-0.05460088,1.0,-2.3641722,-0.28193408,-2.9790154
17.90987,-1.0,129.43338,-0.0112963375,-0.054632295,-1.0,259.5753,-0.015726343,-2.9813714
17.945732,-1.0,0.11799599,-1.2102588e-06,-0.054852206,-1.0,98.54066,-0.5915564,-2.9916759
17.982853,-1.0,-131.83629,-0.08164586,-0.05460088,-1.0,-2723.5195,-1.0762941,-3.0005038
18.01789,1.0,8.69982,-0.00022707114,-0.054569464,1.0,-444.39648,-0.4997018,-3.0105255
18.054665,1.0,-131.96335,-0.08163192,-0.05453805,1.0,-157.82735,0.02007344,-3.011091
18.090899,-1.0,-24.58383,-0.09223162,-0.055040702,-1.0,262.46597,-0.19142774,-3.0149865
18.126257,1.0,-6.340039e-07,2.9707651e-12,-0.054789376,1.0,-38.633717,-0.44086954,-3.019636
18.162811,1.0,7.4242506,-0.00016242899,-0.054946456,1.0,-185.9471,-0.07820967,-3.0276158
18.198626,1.0,119.47665,0.0815444,-0.05491504,1.0,606.0074,0.55767024,-3.03104
18.23366,-1.0,1.7925175,-2.594758e-05,-0.055103537,-1.0,1327.9661,-0.19206066,-3.0352812
18.268696,1.0,137.86342,0.0841358,-0.05491504,1.0,232.4155,0.23279668,-3.0337105
18.303741,1.0,80.001076,0.15204345,-0.054883625,1.0,-34.898907,0.34051403,-3.035187
18.338774,-1.0,-13.548374,0.10344317,-0.054726545,-1.0,-116.012856,-0.3068325,-3.0406218
18.373817,-1.0,158.83057,0.049482085,-0.05482079,-1.0,74.448204,-0.4473137,-3.0501409
18.408869,-1.0,-67.27493,0.041816648,-0.05482079,-1.0,87.44394,-0.5443138,-3.0673883
18.444628,-1.0,-101.562096,0.006547735,-0.054663714,-1.0,-3092.7769,-3.954188,-3.088657
18.481766,1.0,-122.71569,-0.13804744,-0.05453805,1.0,1174.2013,-0.92580473,-3.1161144
18.518427,-1.0,15.790934,-0.15005141,-0.05453805,-1.0,88.6018,-0.7240595,-3.136849
18.554417,1.0,-71.548546,-0.15435466,-0.054349553,1.0,-5141.43,-0.8569591,-3.1616988
18.589441,1.0,2.3226058,-3.7749214e-05,-0.054192472,1.0,122.97004,-0.45445824,-3.1823077
18.62533,1.0,3.623901,-6.339314e-05,-0.054318137,1.0,100.20663,-0.9052437,-3.2037961
18.660374,1.0,146.00272,-0.034907468,-0.054569464,1.0,9.570964,-0.8716639,-3.217305
18.695417,1.0,-25.381216,-0.053176504,-0.05460088,1.0,-1510.876,1.5291929,-3.2363746
