time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
1.7954291,1.0,-123.374565,0.010834326,-0.0009424778,1.0,-10.111906,0.06929415,-18.534863
1.8054394,1.0,11406.972,-0.5788211,-0.005026548,1.0,10010.061,-0.4100975,-18.53857
1.8154601,-1.0,656.1882,-0.13530459,-0.008702212,-1.0,395.84512,-0.08118275,-18.540485
1.8254652,1.0,59.012917,-0.06253712,-0.011718141,1.0,-417.9764,-0.16311815,-18.54014
1.8354926,1.0,151.40099,-0.06917629,-0.015488052,1.0,-324.9291,-0.16711546,-18.545292
1.8454977,1.0,374.325,-0.016422907,-0.019226547,1.0,317.97452,-0.009853744,-18.548906
1.8555028,1.0,179.58308,-0.14118095,-0.02305929,1.0,143.36118,-0.08470857,-18.553179
1.8655149,1.0,13287.743,-0.94282764,-0.028180087,1.0,12231.674,-0.62849766,-18.560026
1.8755246,-1.0,1598.4789,-0.12765113,-0.032923892,-1.0,875.90283,-0.20219032,-18.566782
1.8855299,1.0,139.21648,-0.0029513051,-0.036756635,1.0,100.31081,-0.0017707831,-18.571901
1.8955369,-1.0,689.5879,-0.20164327,-0.041563272,-1.0,-266.86786,-0.37218276,-18.581514
1.905548,1.0,224.28488,-0.19117428,-0.046149995,1.0,-229.07259,-0.17750816,-18.587986
1.9155772,1.0,-705.7096,-0.16367856,-0.05064247,1.0,-469.218,-0.09820714,-18.597757
1.9255944,1.0,19093.77,-1.2123147,-0.056831412,1.0,17456.53,-0.7901861,-18.609129
1.9356061,-1.0,1392.8398,-0.27336842,-0.061512385,-1.0,813.9482,-0.28962445,-18.618963
1.9456147,1.0,-680.96985,-0.20244089,-0.066004865,1.0,-108.4011,-0.058665335,-18.626722
1.9556198,-1.0,126.673874,-0.09159099,-0.07125132,-1.0,262.01944,-0.117760696,-18.639446
1.9656347,-1.0,-1110.0343,-0.28679505,-0.076183625,-1.0,-1671.4397,-0.23487183,-18.648714
1.9756398,-1.0,-750.35864,-0.24060479,-0.08033052,-1.0,-58.388603,-0.14436287,-18.65836
1.9856625,-1.0,18079.121,-1.1524713,-0.08582831,-1.0,16633.65,-0.6914828,-18.66882
1.9956791,-1.0,783.06396,-0.18987592,-0.089661054,-1.0,572.99054,-0.11392555,-18.676455
2.0056937,1.0,-291.80585,-0.105109826,-0.09324247,1.0,87.83807,-0.12586698,-18.682173
2.015699,1.0,-307.7478,-0.008133599,-0.09732654,1.0,-138.39836,-0.0048801596,-18.689713
2.0257213,-1.0,131.75531,-0.13900241,-0.10112787,-1.0,102.28927,-0.08340145,-18.6959
2.035733,-1.0,470.23373,0.36488357,-0.10433229,-1.0,327.62213,0.4073202,-18.702122
2.045743,-1.0,11645.674,-0.7577933,-0.10797654,-1.0,10612.707,-0.5174752,-18.705639
2.0562222,1.0,3030.8171,-0.20743024,-0.11158937,1.0,2230.7017,-0.12445814,-18.713211
2.066244,-1.0,-559.7177,0.09823277,-0.11498229,-1.0,-210.9537,0.12174514,-18.717169
2.0762527,1.0,-947.71857,-0.53316754,-0.11790397,1.0,-215.022,-0.5082774,-18.721975
2.0862625,-1.0,401.76248,0.18496749,-0.12154822,-1.0,388.93933,0.04817941,-18.7298
2.0962749,1.0,82.3871,-0.05893957,-0.12371592,1.0,384.53186,-0.03536374,-18.731054
2.106289,-1.0,-9169.575,0.50705886,-0.12776858,-1.0,-9026.74,0.36703953,-18.738281
2.1163142,1.0,2357.5063,-0.5512651,-0.13081592,1.0,1438.8602,-0.45634115,-18.744156
2.1263242,-1.0,607.176,0.39354798,-0.13351768,-1.0,804.42535,0.42451507,-18.748428
2.1363304,-1.0,452.478,-0.02201186,-0.1359053,-1.0,396.6385,-0.013207115,-18.750595
2.146342,-1.0,385.3812,-0.020585002,-0.13823007,-1.0,348.2713,-0.012351002,-18.753643
2.1563475,1.0,-254.4613,-0.06721441,-0.14058627,1.0,229.5265,-0.040328644,-18.756062
2.1663682,1.0,6163.429,-0.35155055,-0.14394778,1.0,5571.3994,-0.2737289,-18.762032
2.1763794,-1.0,824.9332,0.07788002,-0.14630397,-1.0,637.9825,0.23513502,-18.766022
2.1863909,1.0,-367.88004,-0.06109169,-0.1477491,1.0,294.11224,0.15176141,-18.764765
2.1964045,-1.0,-343.7269,-0.16684534,-0.1511106,-1.0,-708.243,-0.16290703,-18.77246
2.2064245,1.0,-98.39429,-0.06307546,-0.15236725,1.0,-383.85187,-0.10064447,-18.772524
2.2164404,1.0,229.01688,-0.046780225,-0.15544601,1.0,403.40463,-0.028068135,-18.78
2.2264454,-1.0,9928.134,-0.5855787,-0.15865043,-1.0,9411.974,-0.28854802,-18.785875
2.2364707,-1.0,99.42766,-0.092899755,-0.15981282,-1.0,253.14616,-0.1185447,-18.786472
2.246479,-1.0,269.377,-0.006072555,-0.16204335,-1.0,321.68176,0.05915441,-18.78955
2.256493,1.0,-81.69802,-0.0634079,-0.16373982,1.0,-371.95395,-0.10084456,-18.79172
2.2665234,1.0,-433.0363,-0.06031638,-0.16619025,1.0,-126.0928,-0.036189828,-18.79794
2.2769582,-1.0,-156.81812,-0.100709565,-0.1684522,-1.0,-204.86565,-0.12322054,-18.80193
2.2869692,-1.0,5034.3037,-0.27469647,-0.1694261,-1.0,4582.5034,-0.16481788,-18.80237
2.2969806,-1.0,601.8528,-0.045271493,-0.17109114,-1.0,618.50946,-0.027162896,-18.804285
2.306992,-1.0,64.60227,-0.008583294,-0.17225352,-1.0,87.56783,-0.005149977,-18.804914
2.3170052,-1.0,-527.93964,-0.058601484,-0.17288184,-1.0,-192.80002,-0.035160888,-18.80482
2.3270268,1.0,239.074,0.10518251,-0.17363583,1.0,312.57062,0.06310951,-18.80325
2.3370483,-1.0,-420.31464,-0.10027469,-0.17479822,-1.0,-323.6956,0.002631874,-18.805511
2.3470612,-1.0,-1843.3456,0.17574914,-0.1743584,-1.0,-2105.395,0.10544948,-18.80108
2.3570752,1.0,50.255108,0.10446212,-0.17429556,1.0,203.31409,0.06267727,-18.797846
2.367087,-1.0,262.25955,0.122244745,-0.17530087,-1.0,229.34575,0.073346846,-18.797846
2.377102,1.0,-241.35785,0.013590098,-0.17404424,1.0,-96.54181,0.07095765,-18.791437
2.387548,1.0,-168.52335,0.0032343634,-0.17479822,1.0,6.040372,0.06474295,-18.792128
2.3975635,-1.0,397.67514,0.100513436,-0.17526945,-1.0,434.2446,0.06030806,-18.790556
2.4075775,1.0,-3892.555,0.20493425,-0.17394999,1.0,-3500.7869,0.12296055,-18.785374
2.4175987,1.0,34.667023,0.0018998919,-0.17530087,1.0,9.997232,0.0011399351,-18.787039
2.4276042,-1.0,83.59376,-0.0015770588,-0.17567787,-1.0,59.12402,-0.00094623526,-18.78688
2.437612,1.0,-114.093254,0.0020772726,-0.17464113,1.0,-80.266945,0.0012463635,-18.78264
2.4476175,-1.0,-588.8687,-0.08757602,-0.1761491,-1.0,-622.3902,-0.05254561,-18.785467
2.4576397,1.0,131.024,0.03611203,-0.17548937,1.0,-126.70795,0.021667218,-18.782295
2.4676452,-1.0,2501.4062,-0.12791075,-0.17643185,-1.0,2228.034,-0.07674645,-18.786283
2.4776573,-1.0,-28.72103,0.00029679734,-0.17621194,-1.0,-18.919918,0.0001780784,-18.782671
2.4876702,1.0,-298.13004,0.026440762,-0.1753637,1.0,-329.2139,0.015864458,-18.781038
2.4980738,1.0,38.620876,-0.0007435333,-0.17662033,1.0,27.400713,-0.00044612,-18.78308
2.5080864,-1.0,-112.25162,0.021513488,-0.17646326,-1.0,-189.6752,0.012908093,-18.78352
2.5181,1.0,127.947075,0.06277497,-0.17539512,1.0,403.22144,0.100459784,-18.780252
2.5281224,-1.0,726.7044,-0.035120104,-0.17658892,-1.0,635.72314,-0.021072062,-18.78333
2.538135,-1.0,-85.64149,0.0008301264,-0.1755522,-1.0,-56.104935,0.00049807585,-18.779907
2.548148,1.0,397.1504,0.100501515,-0.17508096,1.0,433.96356,0.06030091,-18.77868
2.5581622,1.0,97.57743,-0.003675803,-0.17605485,1.0,79.44557,-0.0022054818,-18.78085
2.568181,1.0,29.05006,-0.00044296737,-0.17548937,1.0,19.94887,-0.00026578043,-18.780754
2.5781896,1.0,88.824394,0.027791759,-0.17548937,1.0,-104.72742,0.016675055,-18.781792
2.5882072,1.0,3505.9016,-0.22943139,-0.17618051,1.0,3407.942,-0.13765883,-18.784494
2.598218,1.0,754.6924,-0.083227776,-0.17662033,1.0,242.54019,-0.112739004,-18.787666
2.6088192,-1.0,91.45829,-0.11410083,-0.17775132,-1.0,20.258224,-0.13125342,-18.792536
2.6188307,1.0,-101.64797,-0.11526646,-0.17790839,1.0,-172.69891,-0.06915987,-18.79439
2.6288364,1.0,-283.82977,-0.16030827,-0.17947918,1.0,-25.908312,-0.09618496,-18.80262
2.6388576,1.0,671.74384,-0.02747002,-0.1810814,1.0,433.7011,-0.07928435,-18.809595
2.6488776,-1.0,10324.191,-0.7814432,-0.18230662,-1.0,9870.309,-0.46886593,-18.818893
2.6588953,-1.0,413.7359,-0.111041136,-0.18312344,-1.0,419.33768,-0.1922143,-18.822506
2.668905,1.0,11.413066,-0.038273357,-0.18428582,1.0,98.9341,-0.08576384,-18.829136
