time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
7.9676156,1.0,-2.876013,-0.01214043,-0.058684953,1.0,21.74737,-0.51515603,7.024193
8.002676,1.0,4.8095007,-0.0064649913,-0.058653533,1.0,19.762968,-0.08080712,7.0144224
8.03858,-1.0,21.138422,0.029528596,-0.058716368,-1.0,-3.7098575,0.10286636,7.014454
8.073625,-1.0,2.4125972,0.025442446,-0.058653533,-1.0,0.81092936,-0.34016562,7.009427
8.108684,1.0,-12.66273,-0.01791122,-0.058559287,1.0,-0.95321405,-0.51405257,6.9952903
8.1437435,-1.0,4.435332,0.013719821,-0.058590703,-1.0,-13.143617,-0.3774529,6.979017
8.178791,-1.0,-4.5825205,0.0070647732,-0.058559287,-1.0,-17.702152,-0.83850443,6.9573083
8.213841,-1.0,-0.33622685,0.011291534,-0.058433622,-1.0,-15.369322,-1.3447405,6.919012
8.248882,1.0,-19.803228,-0.022015996,-0.05830796,1.0,-16.104856,-1.5166441,6.870726
8.284656,1.0,4.0250726,-0.0036419183,-0.058245126,1.0,-22.882505,-1.0779953,6.8268695
8.319698,-1.0,24.54337,0.01909612,-0.05837079,-1.0,17.56066,-0.8186726,6.7938514
8.354746,-1.0,3.3065436,0.013948667,-0.05830796,-1.0,-15.979615,-1.2779492,6.756749
8.389804,1.0,-13.127715,-0.014448323,-0.05815088,1.0,-51.427708,-1.4731662,6.710379
8.424842,1.0,3.430508,-0.0028698083,-0.058182295,1.0,-7.7388334,-0.978504,6.6690044
8.459894,-1.0,3.2303848,-0.00088983524,-0.058402207,-1.0,34.95327,-0.7335736,6.6374626
8.495224,-1.0,18.51912,0.022552,-0.05837079,-1.0,0.38906273,-1.2095608,6.601397
8.530269,-1.0,-2.204054,0.008164696,-0.058276545,-1.0,-10.063307,-1.6871494,6.549121
8.565296,-1.0,-4.1491337,0.0027295188,-0.058245126,-1.0,-5.5090466,-2.1750858,6.4794407
8.600348,-1.0,0.25000876,0.012785797,-0.058119465,-1.0,-3.2816808,-2.687898,6.3922615
8.635408,1.0,-4.218077,0.0011847529,-0.057899553,1.0,-14.596118,-2.9110715,6.294558
8.671039,-1.0,14.98079,-0.012637953,-0.057899553,-1.0,33.196575,-2.7416096,6.193901
8.706056,1.0,-7.747314,0.008041194,-0.057773888,1.0,-31.028486,-2.8930738,6.096983
8.741075,1.0,1.8033358,-0.008094069,-0.057805303,1.0,7.7797356,-2.4437633,6.00528
8.776101,1.0,5.362121,-0.0036166066,-0.058056634,1.0,-8.998764,-1.927753,5.9308243
